
Integration time [ms]:  32,000
Averaging Nr. [scans]: 5
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804343U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
330,260;   26,800;   -0,400;    0,000
330,278;    6,400;   59,200;    0,000
330,296;  -28,600;    5,400;    0,000
330,313;   47,800;   23,800;    0,000
330,331;   20,000;   31,200;    0,000
330,349;   36,400;   23,000;    0,000
330,366;   39,200;   48,400;    0,000
330,384;   39,200;   15,400;    0,000
330,401;   21,000;   31,200;    0,000
330,419;   17,200;   22,800;    0,000
330,437;   27,000;    5,000;    0,000
330,454;   57,400;   32,800;    0,000
330,472;   -8,800;   17,400;    0,000
330,489;   57,400;    4,200;    0,000
330,507;   27,000;   42,600;    0,000
330,525;   33,000;   51,200;    0,000
330,542;   19,200;   12,600;    0,000
330,560;   53,400;   39,000;    0,000
330,577;   -1,800;    3,400;    0,000
330,595;   32,200;    4,400;    0,000
